ts_code,exchange,name,per_unit,opt_code,opt_type,call_put,exercise_type,exercise_price,s_month,maturity_date,list_price,list_date,delist_date,last_edate,last_ddate,quote_unit,min_price_chg
HO2312-P-2100.CFX,CFFEX,上证50指数期权2312认沽2100,100.0,OP000016.SH,指数期权,P,欧式,2100.0,202312,20231215,0.2,20231130,20231215,20231215,,指数点,0.2
IO2312-C-3750.CFX,CFFEX,沪深300指数期权2312认购3750,100.0,OP000300.SH,指数期权,C,欧式,3750.0,202312,20231215,113.6,20230918,20231215,20231215,,指数点,0.2
IO2312-C-4700.CFX,CFFEX,沪深300指数期权2312认购4700,100.0,OP000300.SH,指数期权,C,欧式,4700.0,202312,20231215,124.8,20230131,20231215,20231215,,指数点,0.2
MO2312-P-5000.CFX,CFFEX,中证1000指数期权2312认沽5000,100.0,OP000852.SH,指数期权,P,欧式,5000.0,202312,20231215,19.0,20231024,20231215,20231215,,指数点,0.2
HO2312-P-2250.CFX,CFFEX,上证50指数期权2312认沽2250,100.0,OP000016.SH,指数期权,P,欧式,2250.0,202312,20231215,21.8,20230530,20231215,20231215,,指数点,0.2
HO2312-C-3200.CFX,CFFEX,上证50指数期权2312认购3200,100.0,OP000016.SH,指数期权,C,欧式,3200.0,202312,20231215,115.2,20230117,20231215,20231215,,指数点,0.2
HO2312-P-3200.CFX,CFFEX,上证50指数期权2312认沽3200,100.0,OP000016.SH,指数期权,P,欧式,3200.0,202312,20231215,422.8,20230117,20231215,20231215,,指数点,0.2
IO2312-P-4050.CFX,CFFEX,沪深300指数期权2312认沽4050,100.0,OP000300.SH,指数期权,P,欧式,4050.0,202312,20231215,353.4,20230918,20231215,20231215,,指数点,0.2
IO2312-C-3850.CFX,CFFEX,沪深300指数期权2312认购3850,100.0,OP000300.SH,指数期权,C,欧式,3850.0,202312,20231215,77.6,20230918,20231215,20231215,,指数点,0.2
HO2312-P-2175.CFX,CFFEX,上证50指数期权2312认沽2175,100.0,OP000016.SH,指数期权,P,欧式,2175.0,202312,20231215,3.4,20231020,20231215,20231215,,指数点,0.2
MO2312-C-6900.CFX,CFFEX,中证1000指数期权2312认购6900,100.0,OP000852.SH,指数期权,C,欧式,6900.0,202312,20231215,2.6,20231115,20231215,20231215,,指数点,0.2
IO2312-C-4050.CFX,CFFEX,沪深300指数期权2312认购4050,100.0,OP000300.SH,指数期权,C,欧式,4050.0,202312,20231215,36.0,20230918,20231215,20231215,,指数点,0.2
IO2312-P-3350.CFX,CFFEX,沪深300指数期权2312认沽3350,100.0,OP000300.SH,指数期权,P,欧式,3350.0,202312,20231215,11.2,20230918,20231215,20231215,,指数点,0.2
MO2311-C-5300.CFX,CFFEX,中证1000指数期权2311认购5300,100.0,OP000852.SH,指数期权,C,欧式,5300.0,202311,20231117,696.0,20230824,20231117,20231117,,指数点,0.2
HO2311-C-2150.CFX,CFFEX,上证50指数期权2311认购2150,100.0,OP000016.SH,指数期权,C,欧式,2150.0,202311,20231117,257.6,20231020,20231117,20231117,,指数点,0.2
IO2311-P-4100.CFX,CFFEX,沪深300指数期权2311认沽4100,100.0,OP000300.SH,指数期权,P,欧式,4100.0,202311,20231117,311.6,20230821,20231117,20231117,,指数点,0.2
IO2311-C-3600.CFX,CFFEX,沪深300指数期权2311认购3600,100.0,OP000300.SH,指数期权,C,欧式,3600.0,202311,20231117,267.2,20230821,20231117,20231117,,指数点,0.2
MO2311-P-6900.CFX,CFFEX,中证1000指数期权2311认沽6900,100.0,OP000852.SH,指数期权,P,欧式,6900.0,202311,20231117,743.4,20230905,20231117,20231117,,指数点,0.2
MO2311-C-6900.CFX,CFFEX,中证1000指数期权2311认购6900,100.0,OP000852.SH,指数期权,C,欧式,6900.0,202311,20231117,20.2,20230905,20231117,20231117,,指数点,0.2
IO2311-C-3750.CFX,CFFEX,沪深300指数期权2311认购3750,100.0,OP000300.SH,指数期权,C,欧式,3750.0,202311,20231117,167.8,20230821,20231117,20231117,,指数点,0.2
IO2311-P-4050.CFX,CFFEX,沪深300指数期权2311认沽4050,100.0,OP000300.SH,指数期权,P,欧式,4050.0,202311,20231117,272.6,20230821,20231117,20231117,,指数点,0.2
HO2311-P-2175.CFX,CFFEX,上证50指数期权2311认沽2175,100.0,OP000016.SH,指数期权,P,欧式,2175.0,202311,20231117,1.8,20231020,20231117,20231117,,指数点,0.2
IO2311-P-3850.CFX,CFFEX,沪深300指数期权2311认沽3850,100.0,OP000300.SH,指数期权,P,欧式,3850.0,202311,20231117,141.0,20230821,20231117,20231117,,指数点,0.2
IO2311-C-4000.CFX,CFFEX,沪深300指数期权2311认购4000,100.0,OP000300.SH,指数期权,C,欧式,4000.0,202311,20231117,62.0,20230821,20231117,20231117,,指数点,0.2
IO2311-P-3300.CFX,CFFEX,沪深300指数期权2311认沽3300,100.0,OP000300.SH,指数期权,P,欧式,3300.0,202311,20231117,14.2,20230824,20231117,20231117,,指数点,0.2
HO2311-C-2125.CFX,CFFEX,上证50指数期权2311认购2125,100.0,OP000016.SH,指数期权,C,欧式,2125.0,202311,20231117,234.8,20231024,20231117,20231117,,指数点,0.2
IO2311-P-3450.CFX,CFFEX,沪深300指数期权2311认沽3450,100.0,OP000300.SH,指数期权,P,欧式,3450.0,202311,20231117,16.2,20230821,20231117,20231117,,指数点,0.2
HO2311-C-2200.CFX,CFFEX,上证50指数期权2311认购2200,100.0,OP000016.SH,指数期权,C,欧式,2200.0,202311,20231117,289.4,20230824,20231117,20231117,,指数点,0.2
IO2311-C-3350.CFX,CFFEX,沪深300指数期权2311认购3350,100.0,OP000300.SH,指数期权,C,欧式,3350.0,202311,20231117,434.0,20230822,20231117,20231117,,指数点,0.2
IO2311-C-3800.CFX,CFFEX,沪深300指数期权2311认购3800,100.0,OP000300.SH,指数期权,C,欧式,3800.0,202311,20231117,140.6,20230821,20231117,20231117,,指数点,0.2
HO2311-P-2125.CFX,CFFEX,上证50指数期权2311认沽2125,100.0,OP000016.SH,指数期权,P,欧式,2125.0,202311,20231117,0.8,20231024,20231117,20231117,,指数点,0.2
MO2311-C-5500.CFX,CFFEX,中证1000指数期权2311认购5500,100.0,OP000852.SH,指数期权,C,欧式,5500.0,202311,20231117,656.6,20230821,20231117,20231117,,指数点,0.2
MO2311-C-5600.CFX,CFFEX,中证1000指数期权2311认购5600,100.0,OP000852.SH,指数期权,C,欧式,5600.0,202311,20231117,566.0,20230821,20231117,20231117,,指数点,0.2
MO2311-C-5700.CFX,CFFEX,中证1000指数期权2311认购5700,100.0,OP000852.SH,指数期权,C,欧式,5700.0,202311,20231117,480.2,20230821,20231117,20231117,,指数点,0.2
MO2311-C-5800.CFX,CFFEX,中证1000指数期权2311认购5800,100.0,OP000852.SH,指数期权,C,欧式,5800.0,202311,20231117,400.0,20230821,20231117,20231117,,指数点,0.2
MO2311-C-5900.CFX,CFFEX,中证1000指数期权2311认购5900,100.0,OP000852.SH,指数期权,C,欧式,5900.0,202311,20231117,326.8,20230821,20231117,20231117,,指数点,0.2
MO2311-C-6000.CFX,CFFEX,中证1000指数期权2311认购6000,100.0,OP000852.SH,指数期权,C,欧式,6000.0,202311,20231117,261.6,20230821,20231117,20231117,,指数点,0.2
MO2311-C-6100.CFX,CFFEX,中证1000指数期权2311认购6100,100.0,OP000852.SH,指数期权,C,欧式,6100.0,202311,20231117,204.8,20230821,20231117,20231117,,指数点,0.2
MO2311-C-6200.CFX,CFFEX,中证1000指数期权2311认购6200,100.0,OP000852.SH,指数期权,C,欧式,6200.0,202311,20231117,156.8,20230821,20231117,20231117,,指数点,0.2
MO2311-C-6300.CFX,CFFEX,中证1000指数期权2311认购6300,100.0,OP000852.SH,指数期权,C,欧式,6300.0,202311,20231117,117.4,20230821,20231117,20231117,,指数点,0.2
MO2311-C-6400.CFX,CFFEX,中证1000指数期权2311认购6400,100.0,OP000852.SH,指数期权,C,欧式,6400.0,202311,20231117,85.6,20230821,20231117,20231117,,指数点,0.2
MO2311-C-6500.CFX,CFFEX,中证1000指数期权2311认购6500,100.0,OP000852.SH,指数期权,C,欧式,6500.0,202311,20231117,61.0,20230821,20231117,20231117,,指数点,0.2
IO2311-P-3950.CFX,CFFEX,沪深300指数期权2311认沽3950,100.0,OP000300.SH,指数期权,P,欧式,3950.0,202311,20231117,201.4,20230821,20231117,20231117,,指数点,0.2
MO2311-C-6600.CFX,CFFEX,中证1000指数期权2311认购6600,100.0,OP000852.SH,指数期权,C,欧式,6600.0,202311,20231117,42.4,20230821,20231117,20231117,,指数点,0.2
MO2311-C-6700.CFX,CFFEX,中证1000指数期权2311认购6700,100.0,OP000852.SH,指数期权,C,欧式,6700.0,202311,20231117,28.8,20230821,20231117,20231117,,指数点,0.2
IO2311-P-3500.CFX,CFFEX,沪深300指数期权2311认沽3500,100.0,OP000300.SH,指数期权,P,欧式,3500.0,202311,20231117,23.0,20230821,20231117,20231117,,指数点,0.2
IO2311-P-3600.CFX,CFFEX,沪深300指数期权2311认沽3600,100.0,OP000300.SH,指数期权,P,欧式,3600.0,202311,20231117,42.8,20230821,20231117,20231117,,指数点,0.2
MO2311-C-6800.CFX,CFFEX,中证1000指数期权2311认购6800,100.0,OP000852.SH,指数期权,C,欧式,6800.0,202311,20231117,19.0,20230821,20231117,20231117,,指数点,0.2
HO2311-C-2850.CFX,CFFEX,上证50指数期权2311认购2850,100.0,OP000016.SH,指数期权,C,欧式,2850.0,202311,20231117,18.2,20230905,20231117,20231117,,指数点,0.2
IO2311-P-3350.CFX,CFFEX,沪深300指数期权2311认沽3350,100.0,OP000300.SH,指数期权,P,欧式,3350.0,202311,20231117,16.2,20230822,20231117,20231117,,指数点,0.2
MO2311-P-5500.CFX,CFFEX,中证1000指数期权2311认沽5500,100.0,OP000852.SH,指数期权,P,欧式,5500.0,202311,20231117,12.6,20230821,20231117,20231117,,指数点,0.2
MO2311-P-5600.CFX,CFFEX,中证1000指数期权2311认沽5600,100.0,OP000852.SH,指数期权,P,欧式,5600.0,202311,20231117,21.6,20230821,20231117,20231117,,指数点,0.2
MO2311-P-5700.CFX,CFFEX,中证1000指数期权2311认沽5700,100.0,OP000852.SH,指数期权,P,欧式,5700.0,202311,20231117,35.2,20230821,20231117,20231117,,指数点,0.2
HO2311-C-2175.CFX,CFFEX,上证50指数期权2311认购2175,100.0,OP000016.SH,指数期权,C,欧式,2175.0,202311,20231117,233.2,20231020,20231117,20231117,,指数点,0.2
MO2311-P-5800.CFX,CFFEX,中证1000指数期权2311认沽5800,100.0,OP000852.SH,指数期权,P,欧式,5800.0,202311,20231117,54.6,20230821,20231117,20231117,,指数点,0.2
MO2311-P-5900.CFX,CFFEX,中证1000指数期权2311认沽5900,100.0,OP000852.SH,指数期权,P,欧式,5900.0,202311,20231117,81.0,20230821,20231117,20231117,,指数点,0.2
MO2311-P-6000.CFX,CFFEX,中证1000指数期权2311认沽6000,100.0,OP000852.SH,指数期权,P,欧式,6000.0,202311,20231117,115.4,20230821,20231117,20231117,,指数点,0.2
MO2311-P-6100.CFX,CFFEX,中证1000指数期权2311认沽6100,100.0,OP000852.SH,指数期权,P,欧式,6100.0,202311,20231117,158.2,20230821,20231117,20231117,,指数点,0.2
MO2311-P-6200.CFX,CFFEX,中证1000指数期权2311认沽6200,100.0,OP000852.SH,指数期权,P,欧式,6200.0,202311,20231117,209.6,20230821,20231117,20231117,,指数点,0.2
HO2311-C-2250.CFX,CFFEX,上证50指数期权2311认购2250,100.0,OP000016.SH,指数期权,C,欧式,2250.0,202311,20231117,289.0,20230821,20231117,20231117,,指数点,0.2
MO2311-P-6300.CFX,CFFEX,中证1000指数期权2311认沽6300,100.0,OP000852.SH,指数期权,P,欧式,6300.0,202311,20231117,269.6,20230821,20231117,20231117,,指数点,0.2
HO2311-C-2275.CFX,CFFEX,上证50指数期权2311认购2275,100.0,OP000016.SH,指数期权,C,欧式,2275.0,202311,20231117,266.4,20230821,20231117,20231117,,指数点,0.2
IO2311-P-3800.CFX,CFFEX,沪深300指数期权2311认沽3800,100.0,OP000300.SH,指数期权,P,欧式,3800.0,202311,20231117,115.2,20230821,20231117,20231117,,指数点,0.2
MO2311-P-6400.CFX,CFFEX,中证1000指数期权2311认沽6400,100.0,OP000852.SH,指数期权,P,欧式,6400.0,202311,20231117,337.4,20230821,20231117,20231117,,指数点,0.2
HO2311-C-2300.CFX,CFFEX,上证50指数期权2311认购2300,100.0,OP000016.SH,指数期权,C,欧式,2300.0,202311,20231117,244.6,20230821,20231117,20231117,,指数点,0.2
MO2311-P-6500.CFX,CFFEX,中证1000指数期权2311认沽6500,100.0,OP000852.SH,指数期权,P,欧式,6500.0,202311,20231117,412.4,20230821,20231117,20231117,,指数点,0.2
HO2311-C-2325.CFX,CFFEX,上证50指数期权2311认购2325,100.0,OP000016.SH,指数期权,C,欧式,2325.0,202311,20231117,223.2,20230821,20231117,20231117,,指数点,0.2
MO2311-P-6600.CFX,CFFEX,中证1000指数期权2311认沽6600,100.0,OP000852.SH,指数期权,P,欧式,6600.0,202311,20231117,493.4,20230821,20231117,20231117,,指数点,0.2
HO2311-C-2350.CFX,CFFEX,上证50指数期权2311认购2350,100.0,OP000016.SH,指数期权,C,欧式,2350.0,202311,20231117,202.8,20230821,20231117,20231117,,指数点,0.2
MO2311-P-6700.CFX,CFFEX,中证1000指数期权2311认沽6700,100.0,OP000852.SH,指数期权,P,欧式,6700.0,202311,20231117,579.2,20230821,20231117,20231117,,指数点,0.2
HO2311-C-2375.CFX,CFFEX,上证50指数期权2311认购2375,100.0,OP000016.SH,指数期权,C,欧式,2375.0,202311,20231117,183.2,20230821,20231117,20231117,,指数点,0.2
MO2311-P-6800.CFX,CFFEX,中证1000指数期权2311认沽6800,100.0,OP000852.SH,指数期权,P,欧式,6800.0,202311,20231117,669.0,20230821,20231117,20231117,,指数点,0.2
HO2311-C-2400.CFX,CFFEX,上证50指数期权2311认购2400,100.0,OP000016.SH,指数期权,C,欧式,2400.0,202311,20231117,164.6,20230821,20231117,20231117,,指数点,0.2
HO2311-C-2425.CFX,CFFEX,上证50指数期权2311认购2425,100.0,OP000016.SH,指数期权,C,欧式,2425.0,202311,20231117,147.0,20230821,20231117,20231117,,指数点,0.2
IO2311-C-3250.CFX,CFFEX,沪深300指数期权2311认购3250,100.0,OP000300.SH,指数期权,C,欧式,3250.0,202311,20231117,421.6,20231011,20231117,20231117,,指数点,0.2
HO2311-C-2450.CFX,CFFEX,上证50指数期权2311认购2450,100.0,OP000016.SH,指数期权,C,欧式,2450.0,202311,20231117,130.4,20230821,20231117,20231117,,指数点,0.2
HO2311-C-2475.CFX,CFFEX,上证50指数期权2311认购2475,100.0,OP000016.SH,指数期权,C,欧式,2475.0,202311,20231117,115.0,20230821,20231117,20231117,,指数点,0.2
IO2311-P-4200.CFX,CFFEX,沪深300指数期权2311认沽4200,100.0,OP000300.SH,指数期权,P,欧式,4200.0,202311,20231117,395.4,20230821,20231117,20231117,,指数点,0.2
HO2311-C-2500.CFX,CFFEX,上证50指数期权2311认购2500,100.0,OP000016.SH,指数期权,C,欧式,2500.0,202311,20231117,100.8,20230821,20231117,20231117,,指数点,0.2
IO2311-P-3400.CFX,CFFEX,沪深300指数期权2311认沽3400,100.0,OP000300.SH,指数期权,P,欧式,3400.0,202311,20231117,11.0,20230821,20231117,20231117,,指数点,0.2
HO2311-C-2550.CFX,CFFEX,上证50指数期权2311认购2550,100.0,OP000016.SH,指数期权,C,欧式,2550.0,202311,20231117,76.0,20230821,20231117,20231117,,指数点,0.2
IO2311-C-3150.CFX,CFFEX,沪深300指数期权2311认购3150,100.0,OP000300.SH,指数期权,C,欧式,3150.0,202311,20231117,397.6,20231020,20231117,20231117,,指数点,0.2
HO2311-C-2600.CFX,CFFEX,上证50指数期权2311认购2600,100.0,OP000016.SH,指数期权,C,欧式,2600.0,202311,20231117,55.8,20230821,20231117,20231117,,指数点,0.2
HO2311-C-2650.CFX,CFFEX,上证50指数期权2311认购2650,100.0,OP000016.SH,指数期权,C,欧式,2650.0,202311,20231117,39.8,20230821,20231117,20231117,,指数点,0.2
HO2311-C-2700.CFX,CFFEX,上证50指数期权2311认购2700,100.0,OP000016.SH,指数期权,C,欧式,2700.0,202311,20231117,27.6,20230821,20231117,20231117,,指数点,0.2
HO2311-C-2750.CFX,CFFEX,上证50指数期权2311认购2750,100.0,OP000016.SH,指数期权,C,欧式,2750.0,202311,20231117,18.6,20230821,20231117,20231117,,指数点,0.2
HO2311-C-2800.CFX,CFFEX,上证50指数期权2311认购2800,100.0,OP000016.SH,指数期权,C,欧式,2800.0,202311,20231117,12.2,20230821,20231117,20231117,,指数点,0.2
HO2311-P-2250.CFX,CFFEX,上证50指数期权2311认沽2250,100.0,OP000016.SH,指数期权,P,欧式,2250.0,202311,20231117,6.8,20230821,20231117,20231117,,指数点,0.2
HO2311-P-2275.CFX,CFFEX,上证50指数期权2311认沽2275,100.0,OP000016.SH,指数期权,P,欧式,2275.0,202311,20231117,9.0,20230821,20231117,20231117,,指数点,0.2
HO2311-P-2300.CFX,CFFEX,上证50指数期权2311认沽2300,100.0,OP000016.SH,指数期权,P,欧式,2300.0,202311,20231117,12.0,20230821,20231117,20231117,,指数点,0.2
HO2311-P-2325.CFX,CFFEX,上证50指数期权2311认沽2325,100.0,OP000016.SH,指数期权,P,欧式,2325.0,202311,20231117,15.6,20230821,20231117,20231117,,指数点,0.2
HO2311-P-2350.CFX,CFFEX,上证50指数期权2311认沽2350,100.0,OP000016.SH,指数期权,P,欧式,2350.0,202311,20231117,20.0,20230821,20231117,20231117,,指数点,0.2
HO2311-P-2375.CFX,CFFEX,上证50指数期权2311认沽2375,100.0,OP000016.SH,指数期权,P,欧式,2375.0,202311,20231117,25.4,20230821,20231117,20231117,,指数点,0.2
HO2311-P-2400.CFX,CFFEX,上证50指数期权2311认沽2400,100.0,OP000016.SH,指数期权,P,欧式,2400.0,202311,20231117,31.6,20230821,20231117,20231117,,指数点,0.2
IO2311-P-3700.CFX,CFFEX,沪深300指数期权2311认沽3700,100.0,OP000300.SH,指数期权,P,欧式,3700.0,202311,20231117,73.2,20230821,20231117,20231117,,指数点,0.2
HO2311-P-2425.CFX,CFFEX,上证50指数期权2311认沽2425,100.0,OP000016.SH,指数期权,P,欧式,2425.0,202311,20231117,38.8,20230821,20231117,20231117,,指数点,0.2
HO2311-P-2450.CFX,CFFEX,上证50指数期权2311认沽2450,100.0,OP000016.SH,指数期权,P,欧式,2450.0,202311,20231117,47.2,20230821,20231117,20231117,,指数点,0.2
HO2311-P-2475.CFX,CFFEX,上证50指数期权2311认沽2475,100.0,OP000016.SH,指数期权,P,欧式,2475.0,202311,20231117,56.8,20230821,20231117,20231117,,指数点,0.2
HO2311-P-2500.CFX,CFFEX,上证50指数期权2311认沽2500,100.0,OP000016.SH,指数期权,P,欧式,2500.0,202311,20231117,67.4,20230821,20231117,20231117,,指数点,0.2
HO2311-P-2550.CFX,CFFEX,上证50指数期权2311认沽2550,100.0,OP000016.SH,指数期权,P,欧式,2550.0,202311,20231117,92.4,20230821,20231117,20231117,,指数点,0.2
IO2311-C-3300.CFX,CFFEX,沪深300指数期权2311认购3300,100.0,OP000300.SH,指数期权,C,欧式,3300.0,202311,20231117,442.0,20230824,20231117,20231117,,指数点,0.2
IO2311-P-3650.CFX,CFFEX,沪深300指数期权2311认沽3650,100.0,OP000300.SH,指数期权,P,欧式,3650.0,202311,20231117,56.6,20230821,20231117,20231117,,指数点,0.2
HO2311-P-2600.CFX,CFFEX,上证50指数期权2311认沽2600,100.0,OP000016.SH,指数期权,P,欧式,2600.0,202311,20231117,121.8,20230821,20231117,20231117,,指数点,0.2
HO2311-P-2650.CFX,CFFEX,上证50指数期权2311认沽2650,100.0,OP000016.SH,指数期权,P,欧式,2650.0,202311,20231117,155.6,20230821,20231117,20231117,,指数点,0.2
IO2311-C-4250.CFX,CFFEX,沪深300指数期权2311认购4250,100.0,OP000300.SH,指数期权,C,欧式,4250.0,202311,20231117,26.2,20230905,20231117,20231117,,指数点,0.2
HO2311-P-2700.CFX,CFFEX,上证50指数期权2311认沽2700,100.0,OP000016.SH,指数期权,P,欧式,2700.0,202311,20231117,193.2,20230821,20231117,20231117,,指数点,0.2
HO2311-P-2750.CFX,CFFEX,上证50指数期权2311认沽2750,100.0,OP000016.SH,指数期权,P,欧式,2750.0,202311,20231117,234.0,20230821,20231117,20231117,,指数点,0.2
HO2311-P-2800.CFX,CFFEX,上证50指数期权2311认沽2800,100.0,OP000016.SH,指数期权,P,欧式,2800.0,202311,20231117,277.4,20230821,20231117,20231117,,指数点,0.2
IO2311-P-3550.CFX,CFFEX,沪深300指数期权2311认沽3550,100.0,OP000300.SH,指数期权,P,欧式,3550.0,202311,20231117,31.8,20230821,20231117,20231117,,指数点,0.2
MO2311-P-5400.CFX,CFFEX,中证1000指数期权2311认沽5400,100.0,OP000852.SH,指数期权,P,欧式,5400.0,202311,20231117,25.0,20230822,20231117,20231117,,指数点,0.2
IO2311-C-3650.CFX,CFFEX,沪深300指数期权2311认购3650,100.0,OP000300.SH,指数期权,C,欧式,3650.0,202311,20231117,231.2,20230821,20231117,20231117,,指数点,0.2
IO2311-C-3450.CFX,CFFEX,沪深300指数期权2311认购3450,100.0,OP000300.SH,指数期权,C,欧式,3450.0,202311,20231117,389.8,20230821,20231117,20231117,,指数点,0.2
IO2311-P-4000.CFX,CFFEX,沪深300指数期权2311认沽4000,100.0,OP000300.SH,指数期权,P,欧式,4000.0,202311,20231117,235.6,20230821,20231117,20231117,,指数点,0.2
IO2311-C-3700.CFX,CFFEX,沪深300指数期权2311认购3700,100.0,OP000300.SH,指数期权,C,欧式,3700.0,202311,20231117,198.0,20230821,20231117,20231117,,指数点,0.2
IO2311-C-3900.CFX,CFFEX,沪深300指数期权2311认购3900,100.0,OP000300.SH,指数期权,C,欧式,3900.0,202311,20231117,95.4,20230821,20231117,20231117,,指数点,0.2
IO2311-C-3850.CFX,CFFEX,沪深300指数期权2311认购3850,100.0,OP000300.SH,指数期权,C,欧式,3850.0,202311,20231117,116.6,20230821,20231117,20231117,,指数点,0.2
IO2311-C-3200.CFX,CFFEX,沪深300指数期权2311认购3200,100.0,OP000300.SH,指数期权,C,欧式,3200.0,202311,20231117,419.8,20231019,20231117,20231117,,指数点,0.2
MO2311-C-5400.CFX,CFFEX,中证1000指数期权2311认购5400,100.0,OP000852.SH,指数期权,C,欧式,5400.0,202311,20231117,693.6,20230822,20231117,20231117,,指数点,0.2
HO2311-P-2225.CFX,CFFEX,上证50指数期权2311认沽2225,100.0,OP000016.SH,指数期权,P,欧式,2225.0,202311,20231117,9.6,20230822,20231117,20231117,,指数点,0.2
IO2311-C-4050.CFX,CFFEX,沪深300指数期权2311认购4050,100.0,OP000300.SH,指数期权,C,欧式,4050.0,202311,20231117,49.0,20230821,20231117,20231117,,指数点,0.2
MO2311-P-5000.CFX,CFFEX,中证1000指数期权2311认沽5000,100.0,OP000852.SH,指数期权,P,欧式,5000.0,202311,20231117,7.4,20231024,20231117,20231117,,指数点,0.2
HO2311-P-2850.CFX,CFFEX,上证50指数期权2311认沽2850,100.0,OP000016.SH,指数期权,P,欧式,2850.0,202311,20231117,278.0,20230905,20231117,20231117,,指数点,0.2
HO2311-P-2200.CFX,CFFEX,上证50指数期权2311认沽2200,100.0,OP000016.SH,指数期权,P,欧式,2200.0,202311,20231117,8.2,20230824,20231117,20231117,,指数点,0.2
IO2311-P-3250.CFX,CFFEX,沪深300指数期权2311认沽3250,100.0,OP000300.SH,指数期权,P,欧式,3250.0,202311,20231117,0.4,20231011,20231117,20231117,,指数点,0.2
IO2311-P-3100.CFX,CFFEX,沪深300指数期权2311认沽3100,100.0,OP000300.SH,指数期权,P,欧式,3100.0,202311,20231117,1.4,20231024,20231117,20231117,,指数点,0.2
HO2311-P-2150.CFX,CFFEX,上证50指数期权2311认沽2150,100.0,OP000016.SH,指数期权,P,欧式,2150.0,202311,20231117,1.2,20231020,20231117,20231117,,指数点,0.2
MO2311-C-5100.CFX,CFFEX,中证1000指数期权2311认购5100,100.0,OP000852.SH,指数期权,C,欧式,5100.0,202311,20231117,660.2,20231023,20231117,20231117,,指数点,0.2
MO2311-P-5100.CFX,CFFEX,中证1000指数期权2311认沽5100,100.0,OP000852.SH,指数期权,P,欧式,5100.0,202311,20231117,3.4,20231023,20231117,20231117,,指数点,0.2
MO2311-C-5000.CFX,CFFEX,中证1000指数期权2311认购5000,100.0,OP000852.SH,指数期权,C,欧式,5000.0,202311,20231117,610.2,20231024,20231117,20231117,,指数点,0.2
IO2311-P-3750.CFX,CFFEX,沪深300指数期权2311认沽3750,100.0,OP000300.SH,指数期权,P,欧式,3750.0,202311,20231117,92.6,20230821,20231117,20231117,,指数点,0.2
IO2311-C-3400.CFX,CFFEX,沪深300指数期权2311认购3400,100.0,OP000300.SH,指数期权,C,欧式,3400.0,202311,20231117,434.4,20230821,20231117,20231117,,指数点,0.2
IO2311-C-3550.CFX,CFFEX,沪深300指数期权2311认购3550,100.0,OP000300.SH,指数期权,C,欧式,3550.0,202311,20231117,305.8,20230821,20231117,20231117,,指数点,0.2
IO2311-C-3950.CFX,CFFEX,沪深300指数期权2311认购3950,100.0,OP000300.SH,指数期权,C,欧式,3950.0,202311,20231117,77.4,20230821,20231117,20231117,,指数点,0.2
IO2311-P-4250.CFX,CFFEX,沪深300指数期权2311认沽4250,100.0,OP000300.SH,指数期权,P,欧式,4250.0,202311,20231117,403.4,20230905,20231117,20231117,,指数点,0.2
HO2311-C-2225.CFX,CFFEX,上证50指数期权2311认购2225,100.0,OP000016.SH,指数期权,C,欧式,2225.0,202311,20231117,285.2,20230822,20231117,20231117,,指数点,0.2
IO2311-P-3900.CFX,CFFEX,沪深300指数期权2311认沽3900,100.0,OP000300.SH,指数期权,P,欧式,3900.0,202311,20231117,169.8,20230821,20231117,20231117,,指数点,0.2
MO2311-P-5300.CFX,CFFEX,中证1000指数期权2311认沽5300,100.0,OP000852.SH,指数期权,P,欧式,5300.0,202311,20231117,19.4,20230824,20231117,20231117,,指数点,0.2
IO2311-C-4100.CFX,CFFEX,沪深300指数期权2311认购4100,100.0,OP000300.SH,指数期权,C,欧式,4100.0,202311,20231117,38.4,20230821,20231117,20231117,,指数点,0.2
IO2311-C-3500.CFX,CFFEX,沪深300指数期权2311认购3500,100.0,OP000300.SH,指数期权,C,欧式,3500.0,202311,20231117,346.8,20230821,20231117,20231117,,指数点,0.2
IO2311-P-3150.CFX,CFFEX,沪深300指数期权2311认沽3150,100.0,OP000300.SH,指数期权,P,欧式,3150.0,202311,20231117,2.4,20231020,20231117,20231117,,指数点,0.2
IO2311-C-3100.CFX,CFFEX,沪深300指数期权2311认购3100,100.0,OP000300.SH,指数期权,C,欧式,3100.0,202311,20231117,364.8,20231024,20231117,20231117,,指数点,0.2
IO2311-C-4200.CFX,CFFEX,沪深300指数期权2311认购4200,100.0,OP000300.SH,指数期权,C,欧式,4200.0,202311,20231117,22.6,20230821,20231117,20231117,,指数点,0.2
IO2311-P-4150.CFX,CFFEX,沪深300指数期权2311认沽4150,100.0,OP000300.SH,指数期权,P,欧式,4150.0,202311,20231117,352.6,20230821,20231117,20231117,,指数点,0.2
IO2311-P-3200.CFX,CFFEX,沪深300指数期权2311认沽3200,100.0,OP000300.SH,指数期权,P,欧式,3200.0,202311,20231117,0.8,20231019,20231117,20231117,,指数点,0.2
MO2311-C-5200.CFX,CFFEX,中证1000指数期权2311认购5200,100.0,OP000852.SH,指数期权,C,欧式,5200.0,202311,20231117,690.2,20230828,20231117,20231117,,指数点,0.2
IO2311-C-4150.CFX,CFFEX,沪深300指数期权2311认购4150,100.0,OP000300.SH,指数期权,C,欧式,4150.0,202311,20231117,29.6,20230821,20231117,20231117,,指数点,0.2
